,user_id,title,content,post_id,Ratings
70,7,ARE YOU CAPABLE OF BEING RUTHLESS TO GET AHEAD?,"A few years ago, I was consulting in the technical department of a big company that makes electronics. One day at a company party, a young guy about 24 years old, roughly my age, walked up to me and introduced himself. He was a new recruit and was working in business development. He was funny, charming and intelligent. Over the next 6 months, I would watch him ruthlessly work his way into management, jumping over the heads of people who had been there for years.

I’ll call him Saul and talk a bit about his methods, because they were efficiently effective.

Being ruthless in business is like bringing a gun to a knife fight. People talk about cut-throat business, but actually business is pretty civilised and most people are quite nice to each other. So when a ruthless person comes along who is willing to just charge ahead and throw aside who ever stands in his way, for him it’s like taking candy from a baby. Or to put it in more realistic terms, taking a lot of money from a soft, slightly pudgy nerd.

What I’d like to do is list those external attributes that I observed in Saul – and if you can decide if you would be capable of doing the same to be successful.

1.  **Choose your friends**: Saul always had a lot friends, but he never stayed friends with people who had not moved up in the ranks with him. For example, when I first knew Saul, he was working as an entry-level employee in a large company. He was friends with everyone. He got friendly with the boss, and 6 months later, he was a manager. His old friends said that Saul would walk by them, chatting and laughing with the managers, and it would be like they never existed.

A core of Saul’s strategy, as he once explained was this – you can’t have a million close friends. You need to have close friends that are at your stage in life and higher, and for that, you have to leave the ones that stayed behind back.

When Saul needed something, he made sure that he gained as many friends in that particular area as he could. For example, when he made his play to get into management, he first became friends with his boss, and when his boss took him out, Saul got to know all the other managers, and became their friends.

When Saul wanted to get to know women, he identified the crowd of fun cool guys who were in contact with the women, and he became their friend. Saul would never pretend to be your friend just so you would fix his computer or something short-term like that – he created relationships with the people who would bring him forward.

1.  **Make sure your outwards appearance is perfect**: GTL – Gym, Tan, Laundry. Saul said that people will judge you immediately by your outward appearance, and the most profitable investment you can make is in good clothes, good shoes and a good body. He actually wears light make-up. It may seem vain, but this strategy gained him a lot of attention from women, and he would use women to climb up the ladder of success.

To expand his contacts, he would use his clique of women to gain the attention of the men he was interested in. And for the women to be interested in him, he micro-managed his body and dressing to the smallest details.

And let’s face it – have you seen many top management who look grubby? Being well groomed seems to be an essential attribute of leadership.

1.  **Invest in your location**: Saul spent an extra-ordinary percentage of his income on his home. He lived cheap and spent a large part of his income paying his rent in an expensive area, and furnishing his place really nicely.

One of the most important things he would do then would be to invite people to his home, and when people came in, they would be visibly impressed, and his worth would rise dramatically in their eyes.

Saul also had a network of a few locations he frequented where he knew the people and the staff. At any social gathering, Saul would work to navigate the group to these ‘safe’ territories, where he would then be in control of the situation.

1.  **Approach people and tell them what to do**: Saul had no fear of approaching people and telling them what to do. Rather than sitting in his desk and waiting for things to happen, Saul would always jump at every opportunity to approach someone and either build a relationship with them, or to do something for them.

For example, when new clients were brought on a tour of the company, he stood up and joined the entourage, chatting with the clients. The natural way he did this made it seem normal and accepted, and instantly got him noticed by the Vice President, who was leading the people around the office.

1.  **Keep your head when everyone else is getting caught up in the rush**: Whenever there was a panic or something that required swift action, Saul would always sit back and wait. He would not jump into the fray before he was sure what exactly was going on – which led to the impression that he rarely made mistakes.

On company outings, Saul would drink just a little, while encouraging everyone else to drink an excessive amount. This would result at some point in him taking over control of the group – and this was key to him assuming a de-facto leadership position a few weeks after entering the department.

What this brought him: Saul, shortly after arriving at the company became one of the most popular employees in his department. He was regularly going out for drinks with the head of department, and after a couple of months, she promoted him to something with an office, I’m not sure what.

Then she changed department, and because he had become the de-facto leader of the group, she recommended him for her job. He took over the job, and became close friends with most of the mid-level management. After a couple of months of hard-work, he threatened to transfer to another branch unless he would be promoted. He was promoted after a negotiation period.

Now, five years later I heard he’s running a department with more than a thousand people below him. When people talk about him, they don’t dislike him; they are just awed by the way he aggressively moved ahead. By building relationships, and by ending relationships when they were hampering him, he was able to achieve a lot of what he had told me as he arrived that he wanted to achieve.",353.0,5
71,7,DO YOU NEED A CO-FOUNDER?,"Co-founders are both the most important thing that your company needs and the most likely reason your company will fail. If you don’t have any co-founders, when you hit that dip, that speed bump along the road, you will be unable to continue. There will be nobody to talk to, nobody to brainstorm with, nobody who will come up with fresh ideas or new ways of doing things. When the customers are complaining, when you hit an impossible bug, without a co-founder, it is easy to give up or just bury your head in unimportant work.

But with a co-founder, the situation can be even worse. It’s a bit like being married – if the marriage works out well, it’s way better than being single. But if the marriage turns out terrible, being single would be heavenly.

A while back when I was consulting in the DirectX area, I had a client called Eric. He was a soft spoken guy, incredibly nice, but he always had this air of sadness around him. Once, we were chatting in the evening, and he suddenly started telling me his life story. He had been running a software business with a co-founder from college, and the business had just started taking off. Suddenly, his co-founder started acting over-bearing and trying to get Eric to reduce his share of the business. They started fighting, they disagreed on some core features, and at some point, Eric came back home and he could not access the servers. An ugly battle started then that ended with Eric being ousted from the company in exchange for some cash.

The co-founders of small startups have very personal relationships. The line between family, friendship and work blurs completely and they intersect and merge with each other. Flaws in people become magnified when people get that close. Just like the biggest fights can be between brothers, people who have their lives so intertwined can get into big battles about unimportant things.

**HOW CO-FOUNDERS SHOULD BE**
-----------------------------

Imagine you were in some 16th century tavern, having an ale and then a man walks in and says – which of you men here is ready to join me in war, and have your chance at fame and fortune? You will immediately size up the man and decide – can I do battle with this man by my side? Can I follow this man? Can I trust this man? Will this man be smart enough to actually make me achieve fame and fortune, or will he leave me to bleed to death in some field?

A person who instills confidence in you in all of those questions is the person you want to co- found a company with.

And yes, a partnership is never really equal. There has to be someone who is somewhat more equal than others. There is nothing more devastating than a partnership were all the members have exactly equal rights and votes. This just does not work. Human society and all monkeys always have a single individual at the top and with all others, even though they are almost equal, being not quite equal.

Any company where several people believe they should have final say or be consulted on final say is usually going to fail with a bunch of arguments and fights. The partnership may actually work very well in this mode so long no money I’d bring made, but as soon as there is cash, the clashes will start.

There has to be a clear and obvious leader who has final say within every company. That’s just how the big apes roll.

**SO YOU WANT TO START A COMPANY, HUH?**
----------------------------------------

Don’t just go for the obvious co-founder person around you. You may have some guy you know who is somewhat good in IT, this should not be your cofounder just because he lives near you.

Spend some time getting out there and meeting people and finding out who you are compatible with. Form short term collaborations on small projects and websites and see with whom you can work the best. When you want to get serious with a co-founder, make sure you have really worked together for a while.

When you have someone you want to work with, you will know pretty quickly. It’s like meeting the right girl – you know quite quickly this is the person for you. But to find that person, you need to have met a lot of the wrong people first. Few people are lucky enough to meet the right person straight away, or to have the perfect person be your childhood friend.

**PROFESSIONALISM AS A WAY OF DOING THINGS**
--------------------------------------------

Crazy Internet startups where everyone is really chummy with each other are great way to start a company, but it does not scale. Close personal relationships means that people will get into fights, and in small companies, this can be devastating to morale and your productivity. As a company grows, relationships should be formalized. People who are friends should be friends, but people who are not the types likely to be friends should not be forced to do this.

Work should be governed by mutual respect between the people working. It will seem as if the tone of the company is becoming more drab, but taking away the biggest highs also takes away the lowest lows. And the company in the end is there to make money, and this works best when everyone feels comfortable at work, are able to be as quirky as they naturally are without getting in the hair of other people, and has their space to be productive in.

**THE STORY OF ERIC, COMPLETED**
--------------------------------

Eric, after having been kicked out of his company had hired me as a consultant to build his new software. I got a salary to do the code and also to talk with him about the software. He would come up with a business strategy and ask my opinion, and together we designed a good business model.

When the software was done, he said thank you and gave me a nice bonus. He launched the software and now, a few years later, he is one of the biggest players in the media world. I did a lot of follow up work and watched as he basically out-competed his old company to pieces. He took everything he knew from the old company and not only reimplemented it, he fixed the broken parts.

And when the big payout came, he did not have to share with anyone. Last I spoke to him, he has a lovely wife and is quite happy.

Business building is about relationships in no small way. When you start a company, keep that in mind, and choose wisely who you want to be that close to you.",360.0,3
72,7,DO YOU NEED A CO-FOUNDER?,"Co-founders are both the most important thing that your company needs and the most likely reason your company will fail. If you don’t have any co-founders, when you hit that dip, that speed bump along the road, you will be unable to continue. There will be nobody to talk to, nobody to brainstorm with, nobody who will come up with fresh ideas or new ways of doing things. When the customers are complaining, when you hit an impossible bug, without a co-founder, it is easy to give up or just bury your head in unimportant work.

But with a co-founder, the situation can be even worse. It’s a bit like being married – if the marriage works out well, it’s way better than being single. But if the marriage turns out terrible, being single would be heavenly.

A while back when I was consulting in the DirectX area, I had a client called Eric. He was a soft spoken guy, incredibly nice, but he always had this air of sadness around him. Once, we were chatting in the evening, and he suddenly started telling me his life story. He had been running a software business with a co-founder from college, and the business had just started taking off. Suddenly, his co-founder started acting over-bearing and trying to get Eric to reduce his share of the business. They started fighting, they disagreed on some core features, and at some point, Eric came back home and he could not access the servers. An ugly battle started then that ended with Eric being ousted from the company in exchange for some cash.

The co-founders of small startups have very personal relationships. The line between family, friendship and work blurs completely and they intersect and merge with each other. Flaws in people become magnified when people get that close. Just like the biggest fights can be between brothers, people who have their lives so intertwined can get into big battles about unimportant things.

**HOW CO-FOUNDERS SHOULD BE**
-----------------------------

Imagine you were in some 16th century tavern, having an ale and then a man walks in and says – which of you men here is ready to join me in war, and have your chance at fame and fortune? You will immediately size up the man and decide – can I do battle with this man by my side? Can I follow this man? Can I trust this man? Will this man be smart enough to actually make me achieve fame and fortune, or will he leave me to bleed to death in some field?

A person who instills confidence in you in all of those questions is the person you want to co- found a company with.

And yes, a partnership is never really equal. There has to be someone who is somewhat more equal than others. There is nothing more devastating than a partnership were all the members have exactly equal rights and votes. This just does not work. Human society and all monkeys always have a single individual at the top and with all others, even though they are almost equal, being not quite equal.

Any company where several people believe they should have final say or be consulted on final say is usually going to fail with a bunch of arguments and fights. The partnership may actually work very well in this mode so long no money I’d bring made, but as soon as there is cash, the clashes will start.

There has to be a clear and obvious leader who has final say within every company. That’s just how the big apes roll.

**SO YOU WANT TO START A COMPANY, HUH?**
----------------------------------------

Don’t just go for the obvious co-founder person around you. You may have some guy you know who is somewhat good in IT, this should not be your cofounder just because he lives near you.

Spend some time getting out there and meeting people and finding out who you are compatible with. Form short term collaborations on small projects and websites and see with whom you can work the best. When you want to get serious with a co-founder, make sure you have really worked together for a while.

When you have someone you want to work with, you will know pretty quickly. It’s like meeting the right girl – you know quite quickly this is the person for you. But to find that person, you need to have met a lot of the wrong people first. Few people are lucky enough to meet the right person straight away, or to have the perfect person be your childhood friend.

**PROFESSIONALISM AS A WAY OF DOING THINGS**
--------------------------------------------

Crazy Internet startups where everyone is really chummy with each other are great way to start a company, but it does not scale. Close personal relationships means that people will get into fights, and in small companies, this can be devastating to morale and your productivity. As a company grows, relationships should be formalized. People who are friends should be friends, but people who are not the types likely to be friends should not be forced to do this.

Work should be governed by mutual respect between the people working. It will seem as if the tone of the company is becoming more drab, but taking away the biggest highs also takes away the lowest lows. And the company in the end is there to make money, and this works best when everyone feels comfortable at work, are able to be as quirky as they naturally are without getting in the hair of other people, and has their space to be productive in.

**THE STORY OF ERIC, COMPLETED**
--------------------------------

Eric, after having been kicked out of his company had hired me as a consultant to build his new software. I got a salary to do the code and also to talk with him about the software. He would come up with a business strategy and ask my opinion, and together we designed a good business model.

When the software was done, he said thank you and gave me a nice bonus. He launched the software and now, a few years later, he is one of the biggest players in the media world. I did a lot of follow up work and watched as he basically out-competed his old company to pieces. He took everything he knew from the old company and not only reimplemented it, he fixed the broken parts.

And when the big payout came, he did not have to share with anyone. Last I spoke to him, he has a lovely wife and is quite happy.

Business building is about relationships in no small way. When you start a company, keep that in mind, and choose wisely who you want to be that close to you.",355.0,4
73,7,DO YOU NEED A CO-FOUNDER?,"Co-founders are both the most important thing that your company needs and the most likely reason your company will fail. If you don’t have any co-founders, when you hit that dip, that speed bump along the road, you will be unable to continue. There will be nobody to talk to, nobody to brainstorm with, nobody who will come up with fresh ideas or new ways of doing things. When the customers are complaining, when you hit an impossible bug, without a co-founder, it is easy to give up or just bury your head in unimportant work.

But with a co-founder, the situation can be even worse. It’s a bit like being married – if the marriage works out well, it’s way better than being single. But if the marriage turns out terrible, being single would be heavenly.

A while back when I was consulting in the DirectX area, I had a client called Eric. He was a soft spoken guy, incredibly nice, but he always had this air of sadness around him. Once, we were chatting in the evening, and he suddenly started telling me his life story. He had been running a software business with a co-founder from college, and the business had just started taking off. Suddenly, his co-founder started acting over-bearing and trying to get Eric to reduce his share of the business. They started fighting, they disagreed on some core features, and at some point, Eric came back home and he could not access the servers. An ugly battle started then that ended with Eric being ousted from the company in exchange for some cash.

The co-founders of small startups have very personal relationships. The line between family, friendship and work blurs completely and they intersect and merge with each other. Flaws in people become magnified when people get that close. Just like the biggest fights can be between brothers, people who have their lives so intertwined can get into big battles about unimportant things.

**HOW CO-FOUNDERS SHOULD BE**
-----------------------------

Imagine you were in some 16th century tavern, having an ale and then a man walks in and says – which of you men here is ready to join me in war, and have your chance at fame and fortune? You will immediately size up the man and decide – can I do battle with this man by my side? Can I follow this man? Can I trust this man? Will this man be smart enough to actually make me achieve fame and fortune, or will he leave me to bleed to death in some field?

A person who instills confidence in you in all of those questions is the person you want to co- found a company with.

And yes, a partnership is never really equal. There has to be someone who is somewhat more equal than others. There is nothing more devastating than a partnership were all the members have exactly equal rights and votes. This just does not work. Human society and all monkeys always have a single individual at the top and with all others, even though they are almost equal, being not quite equal.

Any company where several people believe they should have final say or be consulted on final say is usually going to fail with a bunch of arguments and fights. The partnership may actually work very well in this mode so long no money I’d bring made, but as soon as there is cash, the clashes will start.

There has to be a clear and obvious leader who has final say within every company. That’s just how the big apes roll.

**SO YOU WANT TO START A COMPANY, HUH?**
----------------------------------------

Don’t just go for the obvious co-founder person around you. You may have some guy you know who is somewhat good in IT, this should not be your cofounder just because he lives near you.

Spend some time getting out there and meeting people and finding out who you are compatible with. Form short term collaborations on small projects and websites and see with whom you can work the best. When you want to get serious with a co-founder, make sure you have really worked together for a while.

When you have someone you want to work with, you will know pretty quickly. It’s like meeting the right girl – you know quite quickly this is the person for you. But to find that person, you need to have met a lot of the wrong people first. Few people are lucky enough to meet the right person straight away, or to have the perfect person be your childhood friend.

**PROFESSIONALISM AS A WAY OF DOING THINGS**
--------------------------------------------

Crazy Internet startups where everyone is really chummy with each other are great way to start a company, but it does not scale. Close personal relationships means that people will get into fights, and in small companies, this can be devastating to morale and your productivity. As a company grows, relationships should be formalized. People who are friends should be friends, but people who are not the types likely to be friends should not be forced to do this.

Work should be governed by mutual respect between the people working. It will seem as if the tone of the company is becoming more drab, but taking away the biggest highs also takes away the lowest lows. And the company in the end is there to make money, and this works best when everyone feels comfortable at work, are able to be as quirky as they naturally are without getting in the hair of other people, and has their space to be productive in.

**THE STORY OF ERIC, COMPLETED**
--------------------------------

Eric, after having been kicked out of his company had hired me as a consultant to build his new software. I got a salary to do the code and also to talk with him about the software. He would come up with a business strategy and ask my opinion, and together we designed a good business model.

When the software was done, he said thank you and gave me a nice bonus. He launched the software and now, a few years later, he is one of the biggest players in the media world. I did a lot of follow up work and watched as he basically out-competed his old company to pieces. He took everything he knew from the old company and not only reimplemented it, he fixed the broken parts.

And when the big payout came, he did not have to share with anyone. Last I spoke to him, he has a lovely wife and is quite happy.

Business building is about relationships in no small way. When you start a company, keep that in mind, and choose wisely who you want to be that close to you.",360.0,3
74,7,DO YOU NEED A CO-FOUNDER?,"Co-founders are both the most important thing that your company needs and the most likely reason your company will fail. If you don’t have any co-founders, when you hit that dip, that speed bump along the road, you will be unable to continue. There will be nobody to talk to, nobody to brainstorm with, nobody who will come up with fresh ideas or new ways of doing things. When the customers are complaining, when you hit an impossible bug, without a co-founder, it is easy to give up or just bury your head in unimportant work.

But with a co-founder, the situation can be even worse. It’s a bit like being married – if the marriage works out well, it’s way better than being single. But if the marriage turns out terrible, being single would be heavenly.

A while back when I was consulting in the DirectX area, I had a client called Eric. He was a soft spoken guy, incredibly nice, but he always had this air of sadness around him. Once, we were chatting in the evening, and he suddenly started telling me his life story. He had been running a software business with a co-founder from college, and the business had just started taking off. Suddenly, his co-founder started acting over-bearing and trying to get Eric to reduce his share of the business. They started fighting, they disagreed on some core features, and at some point, Eric came back home and he could not access the servers. An ugly battle started then that ended with Eric being ousted from the company in exchange for some cash.

The co-founders of small startups have very personal relationships. The line between family, friendship and work blurs completely and they intersect and merge with each other. Flaws in people become magnified when people get that close. Just like the biggest fights can be between brothers, people who have their lives so intertwined can get into big battles about unimportant things.

**HOW CO-FOUNDERS SHOULD BE**
-----------------------------

Imagine you were in some 16th century tavern, having an ale and then a man walks in and says – which of you men here is ready to join me in war, and have your chance at fame and fortune? You will immediately size up the man and decide – can I do battle with this man by my side? Can I follow this man? Can I trust this man? Will this man be smart enough to actually make me achieve fame and fortune, or will he leave me to bleed to death in some field?

A person who instills confidence in you in all of those questions is the person you want to co- found a company with.

And yes, a partnership is never really equal. There has to be someone who is somewhat more equal than others. There is nothing more devastating than a partnership were all the members have exactly equal rights and votes. This just does not work. Human society and all monkeys always have a single individual at the top and with all others, even though they are almost equal, being not quite equal.

Any company where several people believe they should have final say or be consulted on final say is usually going to fail with a bunch of arguments and fights. The partnership may actually work very well in this mode so long no money I’d bring made, but as soon as there is cash, the clashes will start.

There has to be a clear and obvious leader who has final say within every company. That’s just how the big apes roll.

**SO YOU WANT TO START A COMPANY, HUH?**
----------------------------------------

Don’t just go for the obvious co-founder person around you. You may have some guy you know who is somewhat good in IT, this should not be your cofounder just because he lives near you.

Spend some time getting out there and meeting people and finding out who you are compatible with. Form short term collaborations on small projects and websites and see with whom you can work the best. When you want to get serious with a co-founder, make sure you have really worked together for a while.

When you have someone you want to work with, you will know pretty quickly. It’s like meeting the right girl – you know quite quickly this is the person for you. But to find that person, you need to have met a lot of the wrong people first. Few people are lucky enough to meet the right person straight away, or to have the perfect person be your childhood friend.

**PROFESSIONALISM AS A WAY OF DOING THINGS**
--------------------------------------------

Crazy Internet startups where everyone is really chummy with each other are great way to start a company, but it does not scale. Close personal relationships means that people will get into fights, and in small companies, this can be devastating to morale and your productivity. As a company grows, relationships should be formalized. People who are friends should be friends, but people who are not the types likely to be friends should not be forced to do this.

Work should be governed by mutual respect between the people working. It will seem as if the tone of the company is becoming more drab, but taking away the biggest highs also takes away the lowest lows. And the company in the end is there to make money, and this works best when everyone feels comfortable at work, are able to be as quirky as they naturally are without getting in the hair of other people, and has their space to be productive in.

**THE STORY OF ERIC, COMPLETED**
--------------------------------

Eric, after having been kicked out of his company had hired me as a consultant to build his new software. I got a salary to do the code and also to talk with him about the software. He would come up with a business strategy and ask my opinion, and together we designed a good business model.

When the software was done, he said thank you and gave me a nice bonus. He launched the software and now, a few years later, he is one of the biggest players in the media world. I did a lot of follow up work and watched as he basically out-competed his old company to pieces. He took everything he knew from the old company and not only reimplemented it, he fixed the broken parts.

And when the big payout came, he did not have to share with anyone. Last I spoke to him, he has a lovely wife and is quite happy.

Business building is about relationships in no small way. When you start a company, keep that in mind, and choose wisely who you want to be that close to you.",353.0,5
75,7,EVALUATING STARTUP IDEAS,"The only true currency we humans have is time. Everybody is given a pot of time when they are born, and every day they take out a little from it. One dreaded day, the pot is empty.

People will pay money to have a little more of that precious time. So many modern fortunes have been made with products that save people time, like the automobile or the telephone.

The best way to evaluate the value of a startup is by looking at the value of the time it saves. If it costs $100/hour to produce a screwdriver, and you are able to save 2 hours of that time with a product of yours, then every reasonable company would pay at least $100 to purchase that product.

That is the essence of many software business. Save a business or person some time, so they can go make more money. The value of the time you save is basically the value you can extract for that business.

![Evaluation Framework](https://markessien.com/content/images/2015/11/0-50Gvmue3SqekS13M.png)

The chart above demonstrates this. You can calculate the value your startup creates by filling in the numbers for the chart.

For example, lets look at the chart for the invention of the car. The car significantly increased the speed at which travel could be done. It also did this for something that was done very often (travel) and done by basically everyone. So the value generated by the car was huge.",360.0,3
76,7,EVALUATING STARTUP IDEAS,"The only true currency we humans have is time. Everybody is given a pot of time when they are born, and every day they take out a little from it. One dreaded day, the pot is empty.

People will pay money to have a little more of that precious time. So many modern fortunes have been made with products that save people time, like the automobile or the telephone.

The best way to evaluate the value of a startup is by looking at the value of the time it saves. If it costs $100/hour to produce a screwdriver, and you are able to save 2 hours of that time with a product of yours, then every reasonable company would pay at least $100 to purchase that product.

That is the essence of many software business. Save a business or person some time, so they can go make more money. The value of the time you save is basically the value you can extract for that business.

![Evaluation Framework](https://markessien.com/content/images/2015/11/0-50Gvmue3SqekS13M.png)

The chart above demonstrates this. You can calculate the value your startup creates by filling in the numbers for the chart.

For example, lets look at the chart for the invention of the car. The car significantly increased the speed at which travel could be done. It also did this for something that was done very often (travel) and done by basically everyone. So the value generated by the car was huge.",355.0,4
77,7,EVALUATING STARTUP IDEAS,"The only true currency we humans have is time. Everybody is given a pot of time when they are born, and every day they take out a little from it. One dreaded day, the pot is empty.

People will pay money to have a little more of that precious time. So many modern fortunes have been made with products that save people time, like the automobile or the telephone.

The best way to evaluate the value of a startup is by looking at the value of the time it saves. If it costs $100/hour to produce a screwdriver, and you are able to save 2 hours of that time with a product of yours, then every reasonable company would pay at least $100 to purchase that product.

That is the essence of many software business. Save a business or person some time, so they can go make more money. The value of the time you save is basically the value you can extract for that business.

![Evaluation Framework](https://markessien.com/content/images/2015/11/0-50Gvmue3SqekS13M.png)

The chart above demonstrates this. You can calculate the value your startup creates by filling in the numbers for the chart.

For example, lets look at the chart for the invention of the car. The car significantly increased the speed at which travel could be done. It also did this for something that was done very often (travel) and done by basically everyone. So the value generated by the car was huge.",360.0,3
78,7,EVALUATING STARTUP IDEAS,"The only true currency we humans have is time. Everybody is given a pot of time when they are born, and every day they take out a little from it. One dreaded day, the pot is empty.

People will pay money to have a little more of that precious time. So many modern fortunes have been made with products that save people time, like the automobile or the telephone.

The best way to evaluate the value of a startup is by looking at the value of the time it saves. If it costs $100/hour to produce a screwdriver, and you are able to save 2 hours of that time with a product of yours, then every reasonable company would pay at least $100 to purchase that product.

That is the essence of many software business. Save a business or person some time, so they can go make more money. The value of the time you save is basically the value you can extract for that business.

![Evaluation Framework](https://markessien.com/content/images/2015/11/0-50Gvmue3SqekS13M.png)

The chart above demonstrates this. You can calculate the value your startup creates by filling in the numbers for the chart.

For example, lets look at the chart for the invention of the car. The car significantly increased the speed at which travel could be done. It also did this for something that was done very often (travel) and done by basically everyone. So the value generated by the car was huge.",353.0,5
79,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
80,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",1007.0,3
81,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",1007.0,3
82,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
83,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",998.0,2
84,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
85,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
86,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",375.0,3
87,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",1007.0,2
88,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
89,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",360.0,2
90,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",1007.0,4
91,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",371.0,3
92,3,Stressful Day,"<p>Its been a while since I was stressed this much. Went to bed by 6am, got back up by 10am and still yet to get any sleep. I'm a sucker for working hard, so I find it difficult to rest easy when there's work to be done.</p>
<p>This is both good and bad. You can be sure I'll get the job done, but sometimes at the detriment of my comfort. Thankfully, I don't get ill from the stress, and I love the high that comes with completing a task.</p>
<p>Well, this was just a short break. Time to get back to it</p>",1007.0,2
